"","Water","TAXON","SIASAM","d13C","d15N","C.N","RWT","d13C_pel","d15N_pel","d13C_lit","d15N_lit","length","length_mean","length_sd","Water2","d13C_norm","p_lit","adjp_lit","p_litnorm","mean.pl","sd.pl","mean.adjpl","sd.adjpl","tp_2","mean.tp2","sd.tp2"
"308","Mendelssohn","WS",25072,-28.01,7.63,3.5,1590,-28.975,2.136,-24.55,3.19,527,445.5,72.2795498971413,"Reference",-27.865,0.250847457627118,0.250847457627118,0.256178437426447,0.662480225988701,0.57706485912682,0.546242937853108,0.371900679424466,3.53811964107677,3.25242939514789,0.37377446705328
"309","Mendelssohn","YPERCH",25241,-27.45,7.17,3.37,1.44,-28.975,2.136,-24.55,3.19,57,65.4285714285714,10.0971471689968,"Reference",-27.4337,0.348316384180792,0.348316384180792,0.315892948620322,0.576742534301857,0.260232685661008,0.576742534301857,0.260232685661008,3.37261015619807,3.20137788159332,0.189984304584607
"310","Mendelssohn","YPERCH",25242,-25.66,6.6,3.24,1.77,-28.975,2.136,-24.55,3.19,61,65.4285714285714,10.0971471689968,"Reference",-25.7724,0.723751412429378,0.723751412429378,0.545903886358287,0.576742534301857,0.260232685661008,0.576742534301857,0.260232685661008,3.08857823861748,3.20137788159332,0.189984304584607
"311","Mendelssohn","YPERCH",25245,-24.82,6.66,3.25,3.12,-28.975,2.136,-24.55,3.19,71,65.4285714285714,10.0971471689968,"Reference",-24.9225,0.915819209039548,0.915819209039548,0.663574563528874,0.576742534301857,0.260232685661008,0.576742534301857,0.260232685661008,3.04668428049186,3.20137788159332,0.189984304584607
"312","Mendelssohn","YPERCH",25246,-26.43,6.37,3.24,3.95,-28.975,2.136,-24.55,3.19,77,65.4285714285714,10.0971471689968,"Reference",-26.5424,0.54974011299435,0.54974011299435,0.4392955542941,0.576742534301857,0.260232685661008,0.576742534301857,0.260232685661008,3.07487468261881,3.20137788159332,0.189984304584607
"313","Mendelssohn","YPERCH",25243,-25.08,6.49,3.24,2.65,-28.975,2.136,-24.55,3.19,69,65.4285714285714,10.0971471689968,"Reference",-25.1924,0.854824858757062,0.854824858757062,0.626206266354687,0.576742534301857,0.260232685661008,0.576742534301857,0.260232685661008,3.01559252907943,3.20137788159332,0.189984304584607
"314","Mendelssohn","YPERCH",25244,-27.8,7.49,3.29,3.51,-28.975,2.136,-24.55,3.19,74,65.4285714285714,10.0971471689968,"Reference",-27.8629,0.251322033898305,0.251322033898305,0.256469187422986,0.576742534301857,0.260232685661008,0.576742534301857,0.260232685661008,3.49679605184447,3.20137788159332,0.189984304584607
"315","Mendelssohn","YPERCH",25240,-27.29,7.02,3.41,0.94,-28.975,2.136,-24.55,3.19,49,65.4285714285714,10.0971471689968,"Reference",-27.2341,0.39342372881356,0.39342372881356,0.343528043529428,0.576742534301857,0.260232685661008,0.576742534301857,0.260232685661008,3.31450923230309,3.20137788159332,0.189984304584607
"316","Nelson Lk.","BBULL",21835,-23.87,6,3.32,NA,-34.07,3.6,-26.97,0.88,234,234,NA,"Forested Lake",-23.9032,1.43194366197183,1,1,1.43194366197183,NA,1,NA,3.50588235294118,3.50588235294118,NA
"317","Nelson Lk.","BUR",21389,-27.43,9.41,3.31,1000,-34.07,3.6,-26.97,0.88,515,405,155.56349186104,"Forested Lake",-27.4731,0.929140845070423,0.929140845070423,0.578050942615685,1.12707042253521,0.27991469284548,0.964570422535211,0.0501049889598524,4.4521362054681,4.24959751449876,0.286432963674141
"318","Nelson Lk.","BUR",21836,-24.56,7.84,3.25,145.2,-34.07,3.6,-26.97,0.88,295,405,155.56349186104,"Forested Lake",-24.6625,1.325,1,0.910253531115183,1.12707042253521,0.27991469284548,0.964570422535211,0.0501049889598524,4.04705882352941,4.24959751449876,0.286432963674141
"319","Nelson Lk.","COSHIN",21831,-28.45,6.65,3.36,37.1,-34.07,3.6,-26.97,0.88,149,142,14.1067359796659,"Forested Lake",-28.4436,0.792450704225352,0.792450704225352,0.463341410082147,0.860577464788732,0.0695463314903462,0.860577464788732,0.0695463314903462,3.53101938690969,3.56669726594863,0.117188303187973
"320","Nelson Lk.","COSHIN",21828,-27.53,6.88,3.52,41.1,-34.07,3.6,-26.97,0.88,159,142,14.1067359796659,"Forested Lake",-27.3652,0.944338028169014,0.944338028169014,0.590804325985462,0.860577464788732,0.0695463314903462,0.860577464788732,0.0695463314903462,3.72017630488815,3.56669726594863,0.117188303187973
"321","Nelson Lk.","COSHIN",21829,-27.93,6.63,3.41,25.5,-34.07,3.6,-26.97,0.88,135,142,14.1067359796659,"Forested Lake",-27.8741,0.872661971830986,0.872661971830986,0.530654216653862,0.860577464788732,0.0695463314903462,0.860577464788732,0.0695463314903462,3.58930604805302,3.56669726594863,0.117188303187973
"322","Nelson Lk.","COSHIN",21830,-28.44,6.21,3.31,19.3,-34.07,3.6,-26.97,0.88,122,142,14.1067359796659,"Forested Lake",-28.4831,0.786887323943662,0.786887323943662,0.458672655280421,0.860577464788732,0.0695463314903462,0.860577464788732,0.0695463314903462,3.39715691797846,3.56669726594863,0.117188303187973
"323","Nelson Lk.","COSHIN",21832,-27.63,6.56,3.35,36.5,-34.07,3.6,-26.97,0.88,145,142,14.1067359796659,"Forested Lake",-27.6335,0.906549295774648,0.906549295774648,0.559092252230956,0.860577464788732,0.0695463314903462,0.860577464788732,0.0695463314903462,3.59582767191384,3.56669726594863,0.117188303187973
"324","Nelson Lk.","LT",21369,-30.83,7.49,3.39,812,-34.07,3.6,-26.97,0.88,471,445.888888888889,63.195024417363,"Forested Lake",-30.7939,0.461422535211268,0.461422535211268,0.185544589563265,0.431233176838811,0.168667309908633,0.431233176838811,0.168667309908633,3.51325567522784,3.50871203166713,0.314623143158159
"325","Nelson Lk.","LT",21371,-31.12,6.41,3.58,333,-34.07,3.6,-26.97,0.88,355,445.888888888889,63.195024417363,"Forested Lake",-30.8958,0.447070422535211,0.447070422535211,0.173500384138053,0.431233176838811,0.168667309908633,0.431233176838811,0.168667309908633,3.18412692626346,3.50871203166713,0.314623143158159
"326","Nelson Lk.","LT",21372,-32.24,5.9,3.59,246,-34.07,3.6,-26.97,0.88,332,445.888888888889,63.195024417363,"Forested Lake",-32.0059,0.290718309859154,0.290718309859154,0.0422906447609476,0.431233176838811,0.168667309908633,0.431233176838811,0.168667309908633,2.90904523612262,3.50871203166713,0.314623143158159
"327","Nelson Lk.","LT",21373,-29.41,8.13,3.54,900,-34.07,3.6,-26.97,0.88,477,445.888888888889,63.195024417363,"Forested Lake",-29.2254,0.682338028169014,0.682338028169014,0.370935523905207,0.431233176838811,0.168667309908633,0.431233176838811,0.168667309908633,3.87822336371168,3.50871203166713,0.314623143158159
"328","Nelson Lk.","LT",21374,-32.38,7.98,3.37,679,-34.07,3.6,-26.97,0.88,439,445.888888888889,63.195024417363,"Forested Lake",-32.3637,0.240323943661972,0.240323943661972,0,0.431233176838811,0.168667309908633,0.431233176838811,0.168667309908633,3.48049444904722,3.50871203166713,0.314623143158159
"329","Nelson Lk.","LT",21375,-32.16,8.07,3.29,933,-34.07,3.6,-26.97,0.88,490,445.888888888889,63.195024417363,"Forested Lake",-32.2229,0.260154929577465,0.260154929577465,0.016642042432481,0.431233176838811,0.168667309908633,0.431233176838811,0.168667309908633,3.52282982601491,3.50871203166713,0.314623143158159
"330","Nelson Lk.","LT",21376,-29.74,8.03,3.62,960,-34.07,3.6,-26.97,0.88,494,445.888888888889,63.195024417363,"Forested Lake",-29.4762,0.647014084507042,0.647014084507042,0.341291885822351,0.431233176838811,0.168667309908633,0.431233176838811,0.168667309908633,3.82055244407622,3.50871203166713,0.314623143158159
"331","Nelson Lk.","LT",21377,-30.5,8.25,3.7,1020,-34.07,3.6,-26.97,0.88,515,445.888888888889,63.195024417363,"Forested Lake",-30.157,0.55112676056338,0.55112676056338,0.260823828378938,0.431233176838811,0.168667309908633,0.431233176838811,0.168667309908633,3.80854846727423,3.50871203166713,0.314623143158159
"332","Nelson Lk.","LT",21378,-31.92,7.75,3.34,685,-34.07,3.6,-26.97,0.88,440,445.888888888889,63.195024417363,"Forested Lake",-31.9334,0.300929577464788,0.300929577464788,0.0508598782577861,0.431233176838811,0.168667309908633,0.431233176838811,0.168667309908633,3.46133189726595,3.50871203166713,0.314623143158159
"333","Nelson Lk.","PSEED",21824,-27.32,8.36,3.37,12.7,-34.07,3.6,-26.97,0.88,93,94.4,15.8524446064322,"Forested Lake",-27.3037,0.953,0.953,0.598073399917263,0.80192676056338,0.232352207955844,0.797822535211268,0.227659549594832,4.1624,3.99531685169843,0.14321647270487
"334","Nelson Lk.","PSEED",21827,-30.93,8.44,3.47,20.2,-34.07,3.6,-26.97,0.88,110,94.4,15.8524446064322,"Forested Lake",-30.8147,0.458492957746479,0.458492957746479,0.183086106022103,0.80192676056338,0.232352207955844,0.797822535211268,0.227659549594832,3.79032377796189,3.99531685169843,0.14321647270487
"335","Nelson Lk.","PSEED",21823,-26.9,7.83,3.43,5.4,-34.07,3.6,-26.97,0.88,70,94.4,15.8524446064322,"Forested Lake",-26.8243,1.02052112676056,1,0.65473671768808,0.80192676056338,0.232352207955844,0.797822535211268,0.227659549594832,4.04411764705882,3.99531685169843,0.14321647270487
"336","Nelson Lk.","PSEED",21825,-27.66,8.14,3.37,10.1,-34.07,3.6,-26.97,0.88,92,94.4,15.8524446064322,"Forested Lake",-27.6437,0.905112676056338,0.905112676056338,0.557886649725194,0.80192676056338,0.232352207955844,0.797822535211268,0.227659549594832,4.05938425849213,3.99531685169843,0.14321647270487
"337","Nelson Lk.","PSEED",21826,-29.46,8.3,3.52,17.1,-34.07,3.6,-26.97,0.88,107,94.4,15.8524446064322,"Forested Lake",-29.2952,0.672507042253521,0.672507042253521,0.362685420483423,0.80192676056338,0.232352207955844,0.797822535211268,0.227659549594832,3.92035857497929,3.99531685169843,0.14321647270487
"338","Nelson Lk.","SMB",21394,-27.05,7.04,3.28,575,-34.07,3.6,-26.97,0.88,348,251.230769230769,164.490705839851,"Forested Lake",-27.1228,0.978478873239436,0.978478873239436,0.619455114945925,1.17594474539545,0.295390119115588,0.973663055254605,0.0569396345422107,3.7945478044739,3.67938293289147,0.235755287071492
"339","Nelson Lk.","SMB",21391,-26.72,7.24,3.33,686,-34.07,3.6,-26.97,0.88,382,251.230769230769,164.490705839851,"Forested Lake",-26.7433,1.03192957746479,1,0.66431061993972,1.17594474539545,0.295390119115588,0.973663055254605,0.0569396345422107,3.87058823529412,3.67938293289147,0.235755287071492
"340","Nelson Lk.","SMB",21393,-28.31,7.36,3.27,865,-34.07,3.6,-26.97,0.88,405,251.230769230769,164.490705839851,"Forested Lake",-28.3927,0.799619718309859,0.799619718309859,0.469357602978548,1.17594474539545,0.295390119115588,0.973663055254605,0.0569396345422107,3.74557812758906,3.67938293289147,0.235755287071492
"341","Nelson Lk.","SMB",21398,-25.62,7.43,3.28,1080,-34.07,3.6,-26.97,0.88,438,251.230769230769,164.490705839851,"Forested Lake",-25.6928,1.17988732394366,1,0.788475858400804,1.17594474539545,0.295390119115588,0.973663055254605,0.0569396345422107,3.92647058823529,3.67938293289147,0.235755287071492
"342","Nelson Lk.","SMB",21395,-25.38,7.33,3.38,575,-34.07,3.6,-26.97,0.88,356,251.230769230769,164.490705839851,"Forested Lake",-25.3538,1.2276338028169,1,0.828544412268779,1.17594474539545,0.295390119115588,0.973663055254605,0.0569396345422107,3.89705882352941,3.67938293289147,0.235755287071492
"343","Nelson Lk.","SMB",21819,-23.93,5.9,3.37,2.6,-34.07,3.6,-26.97,0.88,60,251.230769230769,164.490705839851,"Forested Lake",-23.9137,1.43046478873239,1,0.99875893859701,1.17594474539545,0.295390119115588,0.973663055254605,0.0569396345422107,3.47647058823529,3.67938293289147,0.235755287071492
"344","Nelson Lk.","SMB",21396,-24.76,7.7,3.32,1680,-34.07,3.6,-26.97,0.88,467,251.230769230769,164.490705839851,"Forested Lake",-24.7932,1.30659154929577,1,0.894805271556054,1.17594474539545,0.295390119115588,0.973663055254605,0.0569396345422107,4.00588235294118,3.67938293289147,0.235755287071492
"345","Nelson Lk.","SMB",21817,-22.21,5.1,3.36,1.3,-34.07,3.6,-26.97,0.88,47,251.230769230769,164.490705839851,"Forested Lake",-22.2036,1.67132394366197,1,NA,1.17594474539545,0.295390119115588,0.973663055254605,0.0569396345422107,3.24117647058824,3.67938293289147,0.235755287071492
"346","Nelson Lk.","SMB",21818,-21.55,5.44,3.37,1.2,-34.07,3.6,-26.97,0.88,47,251.230769230769,164.490705839851,"Forested Lake",-21.5337,1.76567605633803,1,NA,1.17594474539545,0.295390119115588,0.973663055254605,0.0569396345422107,3.34117647058824,3.67938293289147,0.235755287071492
"347","Nelson Lk.","SMB",21397,-27.24,7.18,3.23,600,-34.07,3.6,-26.97,0.88,355,251.230769230769,164.490705839851,"Forested Lake",-27.3623,0.94474647887324,0.94474647887324,0.591147095325336,1.17594474539545,0.295390119115588,0.973663055254605,0.0569396345422107,3.80873835956918,3.67938293289147,0.235755287071492
"348","Nelson Lk.","SMB",21822,-26.84,6.3,3.26,24.7,-34.07,3.6,-26.97,0.88,120,251.230769230769,164.490705839851,"Forested Lake",-26.9326,1.0052676056338,1,0.641936055788665,1.17594474539545,0.295390119115588,0.973663055254605,0.0569396345422107,3.59411764705882,3.67938293289147,0.235755287071492
"349","Nelson Lk.","SMB",21820,-26.81,6.21,3.27,20.9,-34.07,3.6,-26.97,0.88,120,251.230769230769,164.490705839851,"Forested Lake",-26.8927,1.01088732394366,1,0.646652089120029,1.17594474539545,0.295390119115588,0.973663055254605,0.0569396345422107,3.56764705882353,3.67938293289147,0.235755287071492
"350","Nelson Lk.","SMB",21821,-27.39,6.37,3.31,21.5,-34.07,3.6,-26.97,0.88,121,251.230769230769,164.490705839851,"Forested Lake",-27.4331,0.934774647887324,0.934774647887324,0.582778795579458,1.17594474539545,0.295390119115588,0.973663055254605,0.0569396345422107,3.5625256006628,3.67938293289147,0.235755287071492
"351","Nelson Lk.","WS",21379,-24.45,6.08,3.41,1246,-34.07,3.6,-26.97,0.88,496,360.25,125.102957598931,"Forested Lake",-24.3941,1.36280281690141,1,0.941977424502098,1.13583098591549,0.221693786240847,0.969578638497653,0.0584541974669506,3.52941176470588,3.39674134217067,0.227409637249852
"352","Nelson Lk.","WS",21380,-27.75,6.54,3.3,1324,-34.07,3.6,-26.97,0.88,478,360.25,125.102957598931,"Forested Lake",-27.803,0.882676056338028,0.882676056338028,0.539057975296968,1.13583098591549,0.221693786240847,0.969578638497653,0.0584541974669506,3.57084672742336,3.39674134217067,0.227409637249852
"353","Nelson Lk.","WS",21381,-23.84,5.39,3.26,160,-34.07,3.6,-26.97,0.88,270,360.25,125.102957598931,"Forested Lake",-23.9326,1.42780281690141,1,0.996525028071627,1.13583098591549,0.221693786240847,0.969578638497653,0.0584541974669506,3.32647058823529,3.39674134217067,0.227409637249852
"354","Nelson Lk.","WS",21382,-25.53,4.78,3.29,300,-34.07,3.6,-26.97,0.88,320,360.25,125.102957598931,"Forested Lake",-25.5929,1.19395774647887,1,0.800283671177827,1.13583098591549,0.221693786240847,0.969578638497653,0.0584541974669506,3.14705882352941,3.39674134217067,0.227409637249852
"355","Nelson Lk.","WS",21383,-27.08,5.12,3.23,320,-34.07,3.6,-26.97,0.88,330,360.25,125.102957598931,"Forested Lake",-27.2023,0.967281690140845,0.967281690140845,0.610058507180427,1.13583098591549,0.221693786240847,0.969578638497653,0.0584541974669506,3.22088417564209,3.39674134217067,0.227409637249852
"356","Nelson Lk.","WS",21384,-26.22,5.22,3.25,270,-34.07,3.6,-26.97,0.88,290,360.25,125.102957598931,"Forested Lake",-26.3225,1.09119718309859,1,0.71404763311861,1.13583098591549,0.221693786240847,0.969578638497653,0.0584541974669506,3.27647058823529,3.39674134217067,0.227409637249852
"357","Nelson Lk.","WS",21385,-22.96,4.87,3.27,180,-34.07,3.6,-26.97,0.88,250,360.25,125.102957598931,"Forested Lake",-23.0427,1.55314084507042,1,NA,1.13583098591549,0.221693786240847,0.969578638497653,0.0584541974669506,3.17352941176471,3.39674134217067,0.227409637249852
"358","Nelson Lk.","WS",21386,-28.26,6.87,3.36,1484,-34.07,3.6,-26.97,0.88,497,360.25,125.102957598931,"Forested Lake",-28.2536,0.819211267605633,0.819211267605633,0.485798711660067,1.13583098591549,0.221693786240847,0.969578638497653,0.0584541974669506,3.61713371996686,3.39674134217067,0.227409637249852
"359","Nelson Lk.","WS",21387,-27.16,5.69,3.3,1202,-34.07,3.6,-26.97,0.88,478,360.25,125.102957598931,"Forested Lake",-27.213,0.965774647887324,0.965774647887324,0.608793806512617,1.13583098591549,0.221693786240847,0.969578638497653,0.0584541974669506,3.3873256006628,3.39674134217067,0.227409637249852
"360","Nelson Lk.","WS",21388,-26.53,7.45,3.58,1456,-34.07,3.6,-26.97,0.88,521,360.25,125.102957598931,"Forested Lake",-26.3058,1.09354929577465,1,0.716021511730985,1.13583098591549,0.221693786240847,0.969578638497653,0.0584541974669506,3.93235294117647,3.39674134217067,0.227409637249852
"361","Nelson Lk.","WS",21833,-26.06,5.27,3.26,92.7,-34.07,3.6,-26.97,0.88,202,360.25,125.102957598931,"Forested Lake",-26.1526,1.11512676056338,1,0.734129188582235,1.13583098591549,0.221693786240847,0.969578638497653,0.0584541974669506,3.29117647058824,3.39674134217067,0.227409637249852
"362","Nelson Lk.","WS",21834,-25.71,5.26,3.21,89.6,-34.07,3.6,-26.97,0.88,191,360.25,125.102957598931,"Forested Lake",-25.8521,1.15745070422535,1,0.769647183972579,1.13583098591549,0.221693786240847,0.969578638497653,0.0584541974669506,3.28823529411765,3.39674134217067,0.227409637249852
"363","Nelson Lk.","YPERCH",21811,-28.93,4.7,3.53,1.3,-34.07,3.6,-26.97,0.88,55,99.1428571428571,41.1316122199158,"Forested Lake",-28.7553,0.748549295774648,0.748549295774648,0.426499615861947,0.871251509054326,0.128318793314231,0.862651911468813,0.114856657720278,2.92236884838442,3.26155010060362,0.300256832487339
"364","Nelson Lk.","YPERCH",21812,-27.56,5.26,3.24,5,-34.07,3.6,-26.97,0.88,80,99.1428571428571,41.1316122199158,"Forested Lake",-27.6724,0.901070422535211,0.901070422535211,0.554494415223687,0.871251509054326,0.128318793314231,0.862651911468813,0.114856657720278,3.20909163214582,3.26155010060362,0.300256832487339
"365","Nelson Lk.","YPERCH",21815,-27.56,6.19,3.17,26.8,-34.07,3.6,-26.97,0.88,140,99.1428571428571,41.1316122199158,"Forested Lake",-27.7417,0.89130985915493,0.89130985915493,0.54630340996395,0.871251509054326,0.128318793314231,0.862651911468813,0.114856657720278,3.4748125932063,3.26155010060362,0.300256832487339
"366","Nelson Lk.","YPERCH",21816,-26.8,6.71,3.18,43.4,-34.07,3.6,-26.97,0.88,159,99.1428571428571,41.1316122199158,"Forested Lake",-26.9718,0.999746478873239,0.999746478873239,0.637302759884168,0.871251509054326,0.128318793314231,0.862651911468813,0.114856657720278,3.71450306545153,3.26155010060362,0.300256832487339
"367","Nelson Lk.","YPERCH",21810,-28.62,4.52,3.31,1.3,-34.07,3.6,-26.97,0.88,55,99.1428571428571,41.1316122199158,"Forested Lake",-28.6631,0.761535211267605,0.761535211267605,0.437397316943443,0.871251509054326,0.128318793314231,0.862651911468813,0.114856657720278,2.8798164043082,3.26155010060362,0.300256832487339
"368","Nelson Lk.","YPERCH",21813,-26.45,5.7,3.26,5.7,-34.07,3.6,-26.97,0.88,85,99.1428571428571,41.1316122199158,"Forested Lake",-26.5426,1.06019718309859,1,0.68803262218545,0.871251509054326,0.128318793314231,0.862651911468813,0.114856657720278,3.41764705882353,3.26155010060362,0.300256832487339
"369","Nelson Lk.","YPERCH",21814,-28.68,5.72,3.19,16.7,-34.07,3.6,-26.97,0.88,120,99.1428571428571,41.1316122199158,"Forested Lake",-28.8419,0.736352112676056,0.736352112676056,0.416263814195379,0.871251509054326,0.128318793314231,0.862651911468813,0.114856657720278,3.21261110190555,3.26155010060362,0.300256832487339
"370","Stormy","BNMIN",1950,-23.16,7.11,3.66,3.3,-27.657,4.705,-23.295,3.285,69,63.8181818181818,12.1475773866083,"Reference",-22.8566,1.10050435580009,1,0.962977294398917,0.497382351715227,0.321858476729948,0.494531282564295,0.2917441366721,3.125,3.11950745009771,0.346694418558506
"371","Stormy","BNMIN",1945,-26.89,10.17,3.59,1.7,-27.657,4.705,-23.295,3.285,57,63.8181818181818,12.1475773866083,"Reference",-26.6559,0.229504814305365,0.229504814305365,0.437929271292547,0.497382351715227,0.321858476729948,0.494531282564295,0.2917441366721,3.70320495185695,3.11950745009771,0.346694418558506
"372","Stormy","BNMIN",1949,-26.68,6.55,3.88,3.1,-27.657,4.705,-23.295,3.285,68,63.8181818181818,12.1475773866083,"Reference",-26.1588,0.343466299862449,0.343466299862449,0.506626497699037,0.497382351715227,0.321858476729948,0.494531282564295,0.2917441366721,2.68609474876608,3.11950745009771,0.346694418558506
"373","Stormy","BNMIN",1915,-23.97,7.76,3.59,2.9,-27.657,4.705,-23.295,3.285,71,63.8181818181818,12.1475773866083,"Reference",-23.7359,0.898922512608896,0.898922512608896,0.841461560785507,0.497382351715227,0.321858476729948,0.494531282564295,0.2917441366721,3.27396175526607,3.11950745009771,0.346694418558506
"374","Stormy","BNMIN",1951,-24.87,8.41,3.48,4,-27.657,4.705,-23.295,3.285,77,63.8181818181818,12.1475773866083,"Reference",-24.7448,0.667629527739569,0.667629527739569,0.702035626926107,0.497382351715227,0.321858476729948,0.494531282564295,0.2917441366721,3.36853939099711,3.11950745009771,0.346694418558506
"375","Stormy","BNMIN",1952,-25.48,8.61,3.62,3.5,-27.657,4.705,-23.295,3.285,75,63.8181818181818,12.1475773866083,"Reference",-25.2162,0.559559834938102,0.559559834938102,0.636890037451113,0.497382351715227,0.321858476729948,0.494531282564295,0.2917441366721,3.38222793106238,3.11950745009771,0.346694418558506
"376","Stormy","BNMIN",1914,-25.46,8.7,3.6,0.7,-27.657,4.705,-23.295,3.285,47,63.8181818181818,12.1475773866083,"Reference",-25.216,0.559605685465383,0.559605685465383,0.636917676649024,0.497382351715227,0.321858476729948,0.494531282564295,0.2917441366721,3.40871766863554,3.11950745009771,0.346694418558506
"377","Stormy","BNMIN",1948,-25.75,6.6,3.6,2.9,-27.657,4.705,-23.295,3.285,68,63.8181818181818,12.1475773866083,"Reference",-25.506,0.493122420907841,0.493122420907841,0.596840839678833,0.497382351715227,0.321858476729948,0.494531282564295,0.2917441366721,2.76330406990857,3.11950745009771,0.346694418558506
"378","Stormy","BNMIN",1944,-28.46,6.77,3.86,0.5,-27.657,4.705,-23.295,3.285,37,63.8181818181818,12.1475773866083,"Reference",-27.9586,-0.0691425951398443,0,0.257901355702657,0.497382351715227,0.321858476729948,0.494531282564295,0.2917441366721,2.60735294117647,3.11950745009771,0.346694418558506
"379","Stormy","BNMIN",1947,-26.75,8.02,3.63,3.1,-27.657,4.705,-23.295,3.285,67,63.8181818181818,12.1475773866083,"Reference",-26.4763,0.270678587803759,0.270678587803759,0.462749271016155,0.497382351715227,0.321858476729948,0.494531282564295,0.2917441366721,3.08804811608275,3.11950745009771,0.346694418558506
"380","Stormy","BNMIN",1946,-26.13,7.2,3.65,2.4,-27.657,4.705,-23.295,3.285,66,63.8181818181818,12.1475773866083,"Reference",-25.8365,0.417354424575883,0.417354424575883,0.55116706513177,0.497382351715227,0.321858476729948,0.494531282564295,0.2917441366721,2.90813037732287,3.11950745009771,0.346694418558506
"381","Stormy","CISCO",1938,-28.85,11.28,3.18,98,-27.657,4.705,-23.295,3.285,235,192.2,30.6115446631931,"Reference",-29.0218,-0.31288399816598,0,0.110971379610563,-0.262317744154058,0.0778620452401387,0,0,3.93382352941176,3.6,0.275178631997256
"382","Stormy","CISCO",1939,-28.97,11.44,3.31,93.8,-27.657,4.705,-23.295,3.285,223,192.2,30.6115446631931,"Reference",-29.0131,-0.310889500229252,0,0.11217368471967,-0.262317744154058,0.0778620452401387,0,0,3.98088235294118,3.6,0.275178631997256
"383","Stormy","CISCO",1937,-29.23,11.15,3.35,76,-27.657,4.705,-23.295,3.285,210,192.2,30.6115446631931,"Reference",-29.2335,-0.361416781292985,0,0.0817152886223242,-0.262317744154058,0.0778620452401387,0,0,3.89558823529412,3.6,0.275178631997256
"384","Stormy","CISCO",1933,-28.36,9.75,3.24,41.7,-27.657,4.705,-23.295,3.285,193,192.2,30.6115446631931,"Reference",-28.4724,-0.186932599724897,0,0.186896256270643,-0.262317744154058,0.0778620452401387,0,0,3.48382352941176,3.6,0.275178631997256
"385","Stormy","CISCO",1934,-28.39,10.05,3.25,50.6,-27.657,4.705,-23.295,3.285,194,192.2,30.6115446631931,"Reference",-28.4925,-0.191540577716644,0,0.18411851688064,-0.262317744154058,0.0778620452401387,0,0,3.57205882352941,3.6,0.275178631997256
"386","Stormy","CISCO",1935,-29.47,10.36,3.63,56.9,-27.657,4.705,-23.295,3.285,197,192.2,30.6115446631931,"Reference",-29.1963,-0.352888583218707,0,0.0868561794336727,-0.262317744154058,0.0778620452401387,0,0,3.66323529411765,3.6,0.275178631997256
"387","Stormy","CISCO",1936,-28.04,9.96,3.18,66,-27.657,4.705,-23.295,3.285,207,192.2,30.6115446631931,"Reference",-28.2118,-0.127189362677671,0,0.222910131147994,-0.262317744154058,0.0778620452401387,0,0,3.54558823529412,3.6,0.275178631997256
"388","Stormy","CISCO",1932,-28.67,9.8,3.33,38.6,-27.657,4.705,-23.295,3.285,177,192.2,30.6115446631931,"Reference",-28.6933,-0.237574507106832,0,0.156368762178521,-0.262317744154058,0.0778620452401387,0,0,3.49852941176471,3.6,0.275178631997256
"389","Stormy","CISCO",1930,-28.75,9.03,3.4,12.5,-27.657,4.705,-23.295,3.285,140,192.2,30.6115446631931,"Reference",-28.704,-0.240027510316369,0,0.154890065090311,-0.262317744154058,0.0778620452401387,0,0,3.27205882352941,3.6,0.275178631997256
"390","Stormy","CISCO",1931,-28.98,8.63,3.36,15.9,-27.657,4.705,-23.295,3.285,146,192.2,30.6115446631931,"Reference",-28.9736,-0.301834021091243,0,0.117632426306988,-0.262317744154058,0.0778620452401387,0,0,3.15441176470588,3.6,0.275178631997256
"391","Stormy","LPERCH",1926,-26.16,9.47,3.52,2.4,-27.657,4.705,-23.295,3.285,70,78.8,9.75021367287234,"Reference",-25.9952,0.380972031178359,0.380972031178359,0.529235361589807,0.412340669417699,0.164929018313037,0.412340669417699,0.164929018313037,3.56058243655096,3.53574227958033,0.24972430277242
"392","Stormy","LPERCH",1925,-26.58,8.59,3.53,1.5,-27.657,4.705,-23.295,3.285,63,78.8,9.75021367287234,"Reference",-26.4053,0.286955524988538,0.286955524988538,0.472561186274375,0.412340669417699,0.164929018313037,0.412340669417699,0.164929018313037,3.26249318984815,3.53574227958033,0.24972430277242
"393","Stormy","LPERCH",1921,-24.86,9.99,3.43,5.1,-27.657,4.705,-23.295,3.285,85,78.8,9.75021367287234,"Reference",-24.7843,0.65857404860156,0.65857404860156,0.696576885338788,0.412340669417699,0.164929018313037,0.412340669417699,0.164929018313037,3.82946327912183,3.53574227958033,0.24972430277242
"394","Stormy","LPERCH",1924,-26.52,7.7,3.46,2.1,-27.657,4.705,-23.295,3.285,64,78.8,9.75021367287234,"Reference",-26.4146,0.284823475469968,0.284823475469968,0.471275963571537,0.412340669417699,0.164929018313037,0.412340669417699,0.164929018313037,2.9998380397551,3.53574227958033,0.24972430277242
"395","Stormy","LPERCH",1920,-25.98,10.01,3.35,7.7,-27.657,4.705,-23.295,3.285,91,78.8,9.75021367287234,"Reference",-25.9835,0.383654287024301,0.383654287024301,0.53085225466757,0.412340669417699,0.164929018313037,0.412340669417699,0.164929018313037,3.7205262022278,3.53574227958033,0.24972430277242
