FK_Survey_ID,PK_Fish_ID,FK_Effort_ID,Effort,Gang,Species code,Fish #,FLEN,TLEN,RWT,Sex,Gonad,Clip_C,AST,Tissue,Stomach,FIA_PREY_1,FIA_PREY_2,FIA_Comments,,,
2,1142,49,20,1,331,606,90,,,,,,,,,,,,,,
2,1143,49,20,1,331,607,100,,,,,,,,,,,,,,
2,1144,49,20,1,331,608,100,,,,,,,,,,,,,,
2,1145,49,20,1,331,609,100,,,,,,,,,,,,,,
2,1146,49,20,1,331,610,100,,,,,,,,,,,,,,
2,1147,49,20,1,331,611,110,,,,,,,,,,,,,,
2,1148,49,20,1,331,612,110,,,,,,,,,,,,,,
2,1149,49,20,1,331,613,110,,,,,,,,,,,,,,
2,1150,49,20,1,331,614,110,,,,,,,,,,,,,,
2,1151,49,20,1,331,615,110,,,,,,,,,,,,,,
2,1152,49,20,1,331,616,110,,,,,,,,,,,,,,
2,1153,49,20,1,331,617,110,,,,,,,,,,,,,,
2,1154,49,20,1,331,618,110,,,,,,,,,,,,,,
2,1155,49,20,1,331,619,110,,,,,,,,,,,,,,
2,1156,49,20,1,331,620,110,,,,,,,,,,,,,,
2,1157,49,20,1,331,621,110,,,,,,,,,,,,,,
2,1158,49,20,1,331,622,110,,,,,,,,,,,,,,
2,1159,49,20,1,331,623,120,,,,,,,,,,,,,,
2,1160,49,20,1,331,624,120,,,,,,,,,,,,,,
2,1161,49,20,1,331,625,120,,,,,,,,,,,,,,
2,1162,49,20,1,331,626,120,,,,,,,,,,,,,,
2,1163,49,20,1,331,627,120,,,,,,,,,,,,,,
2,1164,49,20,1,331,628,120,,,,,,,,,,,,,,
2,1165,49,20,1,331,629,120,,,,,,,,,,,,,,
2,1166,49,20,1,331,630,120,,,,,,,,,,,,,,
2,1167,49,20,1,331,631,120,,,,,,,,,,,,,,
2,1168,49,20,1,331,632,120,,,,,,,,,,,,,,
2,1169,49,20,1,331,633,120,,,,,,,,,,,,,,
2,1170,49,20,1,331,634,120,,,,,,,,,,,,,,
2,1171,49,20,1,331,635,120,,,,,,,,,,,,,,
2,1172,49,20,1,331,636,120,,,,,,,,,,,,,,
2,1173,49,20,1,331,637,120,,,,,,,,,,,,,,
2,1174,49,20,1,331,638,120,,,,,,,,,,,,,,
2,1175,49,20,1,331,639,120,,,,,,,,,,,,,,
2,1176,49,20,1,331,640,120,,,,,,,,,,,,,,
2,1177,49,20,1,331,641,130,,,,,,,,,,,,,,
2,1178,49,20,1,331,642,130,,,,,,,,,,,,,,
2,1179,49,20,1,331,643,130,,,,,,,,,,,,,,
2,1180,49,20,1,331,644,130,,,,,,,,,,,,,,
2,1181,49,20,1,331,645,130,,,,,,,,,,,,,,
2,1182,49,20,1,331,646,130,,,,,,,,,,,,,,
2,1183,49,20,1,331,647,130,,,,,,,,,,,,,,
2,1184,49,20,1,331,648,130,,,,,,,,,,,,,,
2,1185,49,20,1,331,649,130,,,,,,,,,,,,,,
2,1186,49,20,1,331,650,130,,,,,,,,,,,,,,
2,1187,49,20,1,331,651,130,,,,,,,,,,,,,,
2,1188,49,20,1,331,652,130,,,,,,,,,,,,,,
2,1189,49,20,1,331,653,130,,,,,,,,,,,,,,
2,1190,49,20,1,331,654,130,,,,,,,,,,,,,,
2,1191,49,20,1,331,655,140,,,,,,,,,,,,,,
2,1192,49,20,1,331,656,140,,,,,,,,,,,,,,
2,1193,49,20,1,331,657,140,,,,,,,,,,,,,,
2,1194,49,20,1,331,658,140,,,,,,,,,,,,,,
2,1195,49,20,1,331,659,140,,,,,,,,,,,,,,
2,1196,49,20,1,331,660,140,,,,,,,,,,,,,,
2,1197,49,20,1,331,661,140,,,,,,,,,,,,,,
2,1198,49,20,1,331,662,140,,,,,,,,,,,,,,
2,1199,49,20,1,331,663,140,,,,,,,,,,,,,,
2,1200,49,20,1,331,664,140,,,,,,,,,,,,,,
2,1201,49,20,1,331,665,150,,,,,,,,,,,,,,
2,1202,49,20,1,331,666,150,,,,,,,,,,,,,,
2,1203,49,20,1,331,667,150,,,,,,,,,,,,,,
2,1204,49,20,1,331,668,150,,,,,,,,,,,,,,
2,1205,49,20,1,331,669,150,,,,,,,,,,,,,,
2,1206,49,20,1,331,670,150,,,,,,,,,,,,,,
2,1207,49,20,1,331,671,150,,,,,,,,,,,,,,
2,1208,49,20,1,331,672,150,,,,,,,,,,,,,,
2,1209,49,20,1,331,673,150,,,,,,,,,,,,,,
2,1210,49,20,1,331,674,150,,,,,,,,,,,,,,
2,1211,49,20,1,331,675,150,,,,,,,,,,,,,,
2,1212,49,20,1,331,676,150,,,,,,,,,,,,,,
2,1213,49,20,1,331,677,150,,,,,,,,,,,,,,
2,1214,49,20,1,331,678,160,,,,,,,,,,,,,,
2,1215,49,20,1,331,679,160,,,,,,,,,,,,,,
2,1216,49,20,1,331,680,160,,,,,,,,,,,,,,
2,1217,49,20,1,331,681,160,,,,,,,,,,,,,,
2,1218,49,20,1,331,682,160,,,,,,,,,,,,,,
2,1219,49,20,1,331,683,160,,,,,,,,,,,,,,
2,1220,49,20,1,331,684,160,,,,,,,,,,,,,,
2,1221,49,20,1,331,685,160,,,,,,,,,,,,,,
2,1222,49,20,1,331,686,160,,,,,,,,,,,,,,
2,1223,49,20,1,331,687,160,,,,,,,,,,,,,,
2,1224,49,20,1,331,688,160,,,,,,,,,,,,,,
2,1225,49,20,1,331,689,170,,,,,,,,,,,,,,
2,1226,49,20,1,331,690,170,,,,,,,,,,,,,,
2,1227,49,20,1,331,691,170,,,,,,,,,,,,,,
2,1228,49,20,1,331,692,170,,,,,,,,,,,,,,
2,1229,49,20,1,331,693,170,,,,,,,,,,,,,,
2,1230,49,20,1,331,694,180,,,,,,,,,,,,,,
2,1231,49,20,1,331,695,180,,,,,,,,,,,,,,
2,1232,49,20,1,331,696,180,,,,,,,,,,,,,,
2,1233,49,20,1,331,697,200,,,,,,,,,,,,,,
2,1234,49,20,2,331,698,70,,,,,,,,,,,,,,
2,1235,49,20,2,331,699,80,,,,,,,,,,,,,,
2,1236,49,20,2,331,700,80,,,,,,,,,,,,,,
2,1237,49,20,2,331,701,80,,,,,,,,,,,,,,
2,1238,49,20,2,331,702,90,,,,,,,,,,,,,,
2,1239,49,20,2,331,703,90,,,,,,,,,,,,,,
2,1240,49,20,2,331,704,90,,,,,,,,,,,,,,
2,1241,49,20,2,331,705,100,,,,,,,,,,,,,,
2,1242,49,20,2,331,706,100,,,,,,,,,,,,,,
2,1243,49,20,2,331,707,110,,,,,,,,,,,,,,
2,1244,49,20,2,331,708,110,,,,,,,,,,,,,,
2,1245,49,20,2,331,709,120,,,,,,,,,,,,,,
2,1246,49,20,2,331,710,120,,,,,,,,,,,,,,
2,1247,49,20,2,331,711,120,,,,,,,,,,,,,,
2,1248,49,20,2,331,712,120,,,,,,,,,,,,,,
2,1249,49,20,2,331,713,120,,,,,,,,,,,,,,
2,1250,49,20,2,331,714,120,,,,,,,,,,,,,,
2,1251,49,20,2,331,715,130,,,,,,,,,,,,,,
2,1252,49,20,2,331,716,130,,,,,,,,,,,,,,
2,1253,49,20,2,331,717,130,,,,,,,,,,,,,,
2,1254,49,20,2,331,718,130,,,,,,,,,,,,,,
2,1255,49,20,2,331,719,140,,,,,,,,,,,,,,
2,1256,49,20,2,331,720,140,,,,,,,,,,,,,,
2,1257,49,20,2,331,721,140,,,,,,,,,,,,,,
2,1258,49,20,2,331,722,140,,,,,,,,,,,,,,
2,1259,49,20,2,331,723,140,,,,,,,,,,,,,,
2,1260,49,20,2,331,724,150,,,,,,,,,,,,,,
2,1261,49,20,2,331,725,160,,,,,,,,,,,,,,
2,1262,49,20,2,331,726,170,,,,,,,,,,,,,,
2,1263,49,20,2,331,727,180,,,,,,,,,,,,,,
2,1264,50,21,,331,728,50,,,,,,,,,,,,,,
2,1265,50,21,,331,729,70,,,,,,,,,,,,,,
2,1266,50,21,,331,730,70,,,,,,,,,,,,,,
2,1267,50,21,,331,731,80,,,,,,,,,,,,,,
2,1268,50,21,,331,732,80,,,,,,,,,,,,,,
2,1269,50,21,,331,733,90,,,,,,,,,,,,,,
2,1270,50,21,,331,734,90,,,,,,,,,,,,,,
2,1271,50,21,,331,735,90,,,,,,,,,,,,,,
2,1272,50,21,,331,736,90,,,,,,,,,,,,,,
2,1273,50,21,,331,737,90,,,,,,,,,,,,,,
2,1274,50,21,,331,738,90,,,,,,,,,,,,,,
2,1275,50,21,,331,739,90,,,,,,,,,,,,,,
2,1276,50,21,,331,740,100,,,,,,,,,,,,,,
2,1277,50,21,,331,741,100,,,,,,,,,,,,,,
2,1278,50,21,,331,742,100,,,,,,,,,,,,,,
2,1279,50,21,,331,743,100,,,,,,,,,,,,,,
2,1280,50,21,,331,744,100,,,,,,,,,,,,,,
2,1281,50,21,,331,745,100,,,,,,,,,,,,,,
2,1282,50,21,,331,746,100,,,,,,,,,,,,,,
2,1283,50,21,,331,747,100,,,,,,,,,,,,,,
2,1284,50,21,,331,748,100,,,,,,,,,,,,,,
2,1285,50,21,,331,749,100,,,,,,,,,,,,,,
2,1286,50,21,,331,750,100,,,,,,,,,,,,,,
2,1287,50,21,,331,751,100,,,,,,,,,,,,,,
2,1288,50,21,,331,752,100,,,,,,,,,,,,,,
2,1289,50,21,,331,753,100,,,,,,,,,,,,,,
2,1290,50,21,,331,754,100,,,,,,,,,,,,,,
2,1291,50,21,,331,755,100,,,,,,,,,,,,,,
2,1292,50,21,,331,756,110,,,,,,,,,,,,,,
2,1293,50,21,,331,757,110,,,,,,,,,,,,,,
2,1294,50,21,,331,758,110,,,,,,,,,,,,,,
2,1295,50,21,,331,759,110,,,,,,,,,,,,,,
2,1296,50,21,,331,760,110,,,,,,,,,,,,,,
2,1297,50,21,,331,761,110,,,,,,,,,,,,,,
2,1298,50,21,,331,762,110,,,,,,,,,,,,,,
2,1299,50,21,,331,763,110,,,,,,,,,,,,,,
2,1300,50,21,,331,764,110,,,,,,,,,,,,,,
2,1301,50,21,,331,765,120,,,,,,,,,,,,,,
2,1302,50,21,,331,766,120,,,,,,,,,,,,,,
2,1303,50,21,,331,767,120,,,,,,,,,,,,,,
2,1304,50,21,,331,768,120,,,,,,,,,,,,,,
2,1305,50,21,,331,769,120,,,,,,,,,,,,,,
2,1306,50,21,,331,770,120,,,,,,,,,,,,,,
2,1307,50,21,,331,771,120,,,,,,,,,,,,,,
2,1308,50,21,,331,772,120,,,,,,,,,,,,,,
2,1309,50,21,,331,773,120,,,,,,,,,,,,,,
2,1310,50,21,,331,774,120,,,,,,,,,,,,,,
2,1311,50,21,,331,775,120,,,,,,,,,,,,,,
2,1312,50,21,,331,776,120,,,,,,,,,,,,,,
2,1313,50,21,,331,777,120,,,,,,,,,,,,,,
2,1314,50,21,,331,778,120,,,,,,,,,,,,,,
2,1315,50,21,,331,779,120,,,,,,,,,,,,,,
2,1316,50,21,,331,780,120,,,,,,,,,,,,,,
2,1317,50,21,,331,781,130,,,,,,,,,,,,,,
2,1318,50,21,,331,782,130,,,,,,,,,,,,,,
2,1319,50,21,,331,783,130,,,,,,,,,,,,,,
2,1320,50,21,,331,784,130,,,,,,,,,,,,,,
2,1321,50,21,,331,785,130,,,,,,,,,,,,,,
2,1322,50,21,,331,786,130,,,,,,,,,,,,,,
2,1323,50,21,,331,787,130,,,,,,,,,,,,,,
2,1324,50,21,,331,788,130,,,,,,,,,,,,,,
2,1325,50,21,,331,789,130,,,,,,,,,,,,,,
2,1326,50,21,,331,790,130,,,,,,,,,,,,,,
2,1327,50,21,,331,791,130,,,,,,,,,,,,,,
2,1328,50,21,,331,792,130,,,,,,,,,,,,,,
2,1329,50,21,,331,793,130,,,,,,,,,,,,,,
2,1330,50,21,,331,794,130,,,,,,,,,,,,,,
2,1331,50,21,,331,795,130,,,,,,,,,,,,,,
2,1332,50,21,,331,796,140,,,,,,,,,,,,,,
2,1333,50,21,,331,797,140,,,,,,,,,,,,,,
2,1334,50,21,,331,798,140,,,,,,,,,,,,,,
2,1335,50,21,,331,799,140,,,,,,,,,,,,,,
2,1336,50,21,,331,800,140,,,,,,,,,,,,,,
2,1337,50,21,,331,801,140,,,,,,,,,,,,,,
2,1338,50,21,,331,802,140,,,,,,,,,,,,,,
2,1339,50,21,,331,803,140,,,,,,,,,,,,,,
2,1340,50,21,,331,804,140,,,,,,,,,,,,,,
2,1341,50,21,,331,805,140,,,,,,,,,,,,,,
2,1342,50,21,,331,806,140,,,,,,,,,,,,,,
2,1343,50,21,,331,807,150,,,,,,,,,,,,,,
2,1344,50,21,,331,808,150,,,,,,,,,,,,,,
2,1345,50,21,,331,809,150,,,,,,,,,,,,,,
2,1346,50,21,,331,810,150,,,,,,,,,,,,,,
2,1347,50,21,,331,811,150,,,,,,,,,,,,,,
2,1348,50,21,,331,812,150,,,,,,,,,,,,,,
2,1349,50,21,,331,813,150,,,,,,,,,,,,,,
2,1350,50,21,,331,814,150,,,,,,,,,,,,,,
2,1351,50,21,,331,815,150,,,,,,,,,,,,,,
2,1352,50,21,,331,816,160,,,,,,,,,,,,,,
2,1353,50,21,,331,817,160,,,,,,,,,,,,,,
2,1354,50,21,,331,818,160,,,,,,,,,,,,,,
2,1355,50,21,,331,819,160,,,,,,,,,,,,,,
2,1356,50,21,,331,820,160,,,,,,,,,,,,,,
2,1357,50,21,,331,821,160,,,,,,,,,,,,,,
2,1358,50,21,,331,822,170,,,,,,,,,,,,,,
2,1359,50,21,,331,823,170,,,,,,,,,,,,,,
2,1360,50,21,,331,824,170,,,,,,,,,,,,,,
2,1361,50,21,,331,825,170,,,,,,,,,,,,,,
2,1362,50,21,,331,826,180,,,,,,,,,,,,,,
2,1363,50,21,,331,827,180,,,,,,,,,,,,,,
2,1364,50,21,,331,828,180,,,,,,,,,,,,,,
2,1365,50,21,,331,829,180,,,,,,,,,,,,,,
2,1366,50,21,,331,830,180,,,,,,,,,,,,,,
2,1367,50,21,,331,831,180,,,,,,,,,,,,,,
2,1368,50,21,,331,832,190,,,,,,,,,,,,,,
2,1369,50,21,,331,833,190,,,,,,,,,,,,,,
2,1370,50,21,,331,834,190,,,,,,,,,,,,,,
2,1371,50,21,,331,835,210,,,,,,,,,,,,,,
2,1372,50,21,,334,836,406,,,,,,,,,,,,,,
2,1373,51,22,,81,54,239,252,125,2,10,4,A,1,0,,,Gret,,,
2,1374,52,23,2,331,837,110,,,,,,,,,,,,,,
2,1375,54,25,1,331,838,60,,,,,,,,,,,,,,
2,1376,54,25,1,331,839,60,,,,,,,,,,,,,,
2,1377,54,25,1,331,840,60,,,,,,,,,,,,,,
2,1378,54,25,1,331,841,70,,,,,,,,,,,,,,
2,1379,54,25,1,331,842,70,,,,,,,,,,,,,,
2,1380,54,25,1,331,843,70,,,,,,,,,,,,,,
2,1381,54,25,1,331,844,70,,,,,,,,,,,,,,
2,1382,54,25,1,331,845,70,,,,,,,,,,,,,,
2,1383,54,25,1,331,846,70,,,,,,,,,,,,,,
2,1384,54,25,1,331,847,80,,,,,,,,,,,,,,
2,1385,54,25,1,331,848,80,,,,,,,,,,,,,,
2,1386,54,25,1,331,849,80,,,,,,,,,,,,,,
2,1387,54,25,1,331,850,80,,,,,,,,,,,,,,
2,1388,54,25,1,331,851,80,,,,,,,,,,,,,,
2,1389,54,25,1,331,852,80,,,,,,,,,,,,,,
2,1390,54,25,1,331,853,80,,,,,,,,,,,,,,
2,1391,54,25,1,331,854,80,,,,,,,,,,,,,,
2,1392,54,25,1,331,855,90,,,,,,,,,,,,,,
2,1393,54,25,1,331,856,90,,,,,,,,,,,,,,
2,1394,54,25,1,331,857,90,,,,,,,,,,,,,,
2,1395,54,25,1,331,858,90,,,,,,,,,,,,,,
2,1396,54,25,1,331,859,90,,,,,,,,,,,,,,
2,1397,54,25,1,331,860,90,,,,,,,,,,,,,,
2,1398,54,25,1,331,861,90,,,,,,,,,,,,,,
2,1399,54,25,1,331,862,90,,,,,,,,,,,,,,
2,1400,54,25,1,331,863,90,,,,,,,,,,,,,,
2,1401,54,25,1,331,864,90,,,,,,,,,,,,,,
2,1402,54,25,1,331,865,90,,,,,,,,,,,,,,
2,1403,54,25,1,331,866,90,,,,,,,,,,,,,,
2,1404,54,25,1,331,867,90,,,,,,,,,,,,,,
2,1405,54,25,1,331,868,90,,,,,,,,,,,,,,
2,1406,54,25,1,331,869,90,,,,,,,,,,,,,,
2,1407,54,25,1,331,870,90,,,,,,,,,,,,,,
2,1408,54,25,1,331,871,90,,,,,,,,,,,,,,
2,1409,54,25,1,331,872,90,,,,,,,,,,,,,,
2,1410,54,25,1,331,873,90,,,,,,,,,,,,,,
2,1411,54,25,1,331,874,90,,,,,,,,,,,,,,
2,1412,54,25,1,331,875,90,,,,,,,,,,,,,,
2,1413,54,25,1,331,876,90,,,,,,,,,,,,,,
2,1414,54,25,1,331,877,90,,,,,,,,,,,,,,
2,1415,54,25,1,331,878,90,,,,,,,,,,,,,,
2,1416,54,25,1,331,879,90,,,,,,,,,,,,,,
2,1417,54,25,1,331,880,90,,,,,,,,,,,,,,
2,1418,54,25,1,331,881,90,,,,,,,,,,,,,,
2,1419,54,25,1,331,882,90,,,,,,,,,,,,,,
2,1420,54,25,1,331,883,90,,,,,,,,,,,,,,
2,1421,54,25,1,331,884,100,,,,,,,,,,,,,,
2,1422,54,25,1,331,885,100,,,,,,,,,,,,,,
2,1423,54,25,1,331,886,100,,,,,,,,,,,,,,
2,1424,54,25,1,331,887,100,,,,,,,,,,,,,,
2,1425,54,25,1,331,888,100,,,,,,,,,,,,,,
2,1426,54,25,1,331,889,100,,,,,,,,,,,,,,
2,1427,54,25,1,331,890,100,,,,,,,,,,,,,,
2,1428,54,25,1,331,891,100,,,,,,,,,,,,,,
2,1429,54,25,1,331,892,100,,,,,,,,,,,,,,
2,1430,54,25,1,331,893,100,,,,,,,,,,,,,,
2,1431,54,25,1,331,894,100,,,,,,,,,,,,,,
2,1432,54,25,1,331,895,100,,,,,,,,,,,,,,
2,1433,54,25,1,331,896,100,,,,,,,,,,,,,,
2,1434,54,25,1,331,897,100,,,,,,,,,,,,,,
2,1435,54,25,1,331,898,100,,,,,,,,,,,,,,
2,1436,54,25,1,331,899,100,,,,,,,,,,,,,,
2,1437,54,25,1,331,900,100,,,,,,,,,,,,,,
2,1438,54,25,1,331,901,100,,,,,,,,,,,,,,
2,1439,54,25,1,331,902,100,,,,,,,,,,,,,,
2,1440,54,25,1,331,903,110,,,,,,,,,,,,,,
2,1441,54,25,1,331,904,110,,,,,,,,,,,,,,
2,1442,54,25,1,331,905,110,,,,,,,,,,,,,,
2,1443,54,25,1,331,906,110,,,,,,,,,,,,,,
2,1444,54,25,1,331,907,110,,,,,,,,,,,,,,
2,1445,54,25,1,331,908,110,,,,,,,,,,,,,,
2,1446,54,25,1,331,909,110,,,,,,,,,,,,,,
2,1447,54,25,1,331,910,110,,,,,,,,,,,,,,
2,1448,54,25,1,331,911,110,,,,,,,,,,,,,,
2,1449,54,25,1,331,912,110,,,,,,,,,,,,,,
2,1450,54,25,1,331,913,110,,,,,,,,,,,,,,
2,1451,54,25,1,331,914,110,,,,,,,,,,,,,,
2,1452,54,25,1,331,915,110,,,,,,,,,,,,,,
2,1453,54,25,1,331,916,110,,,,,,,,,,,,,,
2,1454,54,25,1,331,917,110,,,,,,,,,,,,,,
2,1455,54,25,1,331,918,110,,,,,,,,,,,,,,
2,1456,54,25,1,331,919,110,,,,,,,,,,,,,,
2,1457,54,25,1,331,920,110,,,,,,,,,,,,,,
2,1458,54,25,1,331,921,110,,,,,,,,,,,,,,
2,1459,54,25,1,331,922,110,,,,,,,,,,,,,,
2,1460,54,25,1,331,923,110,,,,,,,,,,,,,,
2,1461,54,25,1,331,924,110,,,,,,,,,,,,,,
2,1462,54,25,1,331,925,110,,,,,,,,,,,,,,
2,1463,54,25,1,331,926,120,,,,,,,,,,,,,,
2,1464,54,25,1,331,927,120,,,,,,,,,,,,,,
2,1465,54,25,1,331,928,120,,,,,,,,,,,,,,
2,1466,54,25,1,331,929,120,,,,,,,,,,,,,,
2,1467,54,25,1,331,930,120,,,,,,,,,,,,,,
2,1468,54,25,1,331,931,120,,,,,,,,,,,,,,
2,1469,54,25,1,331,932,120,,,,,,,,,,,,,,
2,1470,54,25,1,331,933,120,,,,,,,,,,,,,,
2,1471,54,25,1,331,934,120,,,,,,,,,,,,,,
2,1472,54,25,1,331,935,120,,,,,,,,,,,,,,
2,1473,54,25,1,331,936,120,,,,,,,,,,,,,,
2,1474,54,25,1,331,937,120,,,,,,,,,,,,,,
2,1475,54,25,1,331,938,120,,,,,,,,,,,,,,
2,1476,54,25,1,331,939,130,,,,,,,,,,,,,,
2,1477,54,25,1,331,940,130,,,,,,,,,,,,,,
2,1478,54,25,1,331,941,130,,,,,,,,,,,,,,
2,1479,54,25,1,331,942,130,,,,,,,,,,,,,,
2,1480,54,25,1,331,943,130,,,,,,,,,,,,,,
2,1481,54,25,1,331,944,130,,,,,,,,,,,,,,
2,1482,54,25,1,331,945,130,,,,,,,,,,,,,,
2,1483,54,25,1,331,946,140,,,,,,,,,,,,,,
2,1484,54,25,1,331,947,140,,,,,,,,,,,,,,
2,1485,54,25,1,331,948,140,,,,,,,,,,,,,,
2,1486,54,25,1,331,949,150,,,,,,,,,,,,,,
2,1487,54,25,1,331,950,150,,,,,,,,,,,,,,
2,1488,54,25,1,331,951,150,,,,,,,,,,,,,,
2,1489,54,25,1,331,952,150,,,,,,,,,,,,,,
2,1490,54,25,1,331,953,160,,,,,,,,,,,,,,
2,1491,54,25,1,331,954,160,,,,,,,,,,,,,,
2,1492,54,25,1,331,955,160,,,,,,,,,,,,,,
2,1493,54,25,1,331,956,170,,,,,,,,,,,,,,
2,1494,54,25,1,331,957,170,,,,,,,,,,,,,,
2,1495,54,25,1,331,958,180,,,,,,,,,,,,,,
2,1496,54,25,1,334,959,220,,,,,,,,,,,,,,
2,1497,54,25,1,334,960,220,,,,,,,,,,,,,,
2,1498,54,25,1,334,961,220,,,,,,,,,,,,,,
2,1499,54,25,1,334,962,240,,,,,,,,,,,,,,
2,1500,54,25,1,334,55,222,234,115,2,20,0,A,1,0,,,,,,
2,1501,54,25,1,334,56,241,254,135,1,20,0,A,1,1,900,331,,,,
2,1502,54,25,2,331,963,60,,,,,,,,,,,,,,
2,1503,54,25,2,331,964,60,,,,,,,,,,,,,,
2,1504,54,25,2,331,965,60,,,,,,,,,,,,,,
2,1505,54,25,2,331,966,60,,,,,,,,,,,,,,
2,1506,54,25,2,331,967,70,,,,,,,,,,,,,,
2,1507,54,25,2,331,968,70,,,,,,,,,,,,,,
2,1508,54,25,2,331,969,70,,,,,,,,,,,,,,
2,1509,54,25,2,331,970,80,,,,,,,,,,,,,,
2,1510,54,25,2,331,971,80,,,,,,,,,,,,,,
2,1511,54,25,2,331,972,80,,,,,,,,,,,,,,
2,1512,54,25,2,331,973,80,,,,,,,,,,,,,,
2,1513,54,25,2,331,974,80,,,,,,,,,,,,,,
2,1514,54,25,2,331,975,80,,,,,,,,,,,,,,
2,1515,54,25,2,331,976,80,,,,,,,,,,,,,,
2,1516,54,25,2,331,977,80,,,,,,,,,,,,,,
2,1517,54,25,2,331,978,80,,,,,,,,,,,,,,
2,1518,54,25,2,331,979,80,,,,,,,,,,,,,,
2,1519,54,25,2,331,980,90,,,,,,,,,,,,,,
2,1520,54,25,2,331,981,90,,,,,,,,,,,,,,
2,1521,54,25,2,331,982,90,,,,,,,,,,,,,,
2,1522,54,25,2,331,983,90,,,,,,,,,,,,,,
2,1523,54,25,2,331,984,90,,,,,,,,,,,,,,
2,1524,54,25,2,331,985,90,,,,,,,,,,,,,,
2,1525,54,25,2,331,986,90,,,,,,,,,,,,,,
2,1526,54,25,2,331,987,90,,,,,,,,,,,,,,
2,1527,54,25,2,331,988,90,,,,,,,,,,,,,,
2,1528,54,25,2,331,989,90,,,,,,,,,,,,,,
2,1529,54,25,2,331,990,90,,,,,,,,,,,,,,
2,1530,54,25,2,331,991,90,,,,,,,,,,,,,,
2,1531,54,25,2,331,992,90,,,,,,,,,,,,,,
2,1532,54,25,2,331,993,90,,,,,,,,,,,,,,
2,1533,54,25,2,331,994,90,,,,,,,,,,,,,,
2,1534,54,25,2,331,995,90,,,,,,,,,,,,,,
2,1535,54,25,2,331,996,90,,,,,,,,,,,,,,
2,1536,54,25,2,331,997,90,,,,,,,,,,,,,,
2,1537,54,25,2,331,998,90,,,,,,,,,,,,,,
2,1538,54,25,2,331,999,90,,,,,,,,,,,,,,
2,1539,54,25,2,331,1000,90,,,,,,,,,,,,,,
2,1540,54,25,2,331,1001,90,,,,,,,,,,,,,,
2,1541,54,25,2,331,1002,90,,,,,,,,,,,,,,
2,1542,54,25,2,331,1003,90,,,,,,,,,,,,,,
2,1543,54,25,2,331,1004,90,,,,,,,,,,,,,,
2,1544,54,25,2,331,1005,90,,,,,,,,,,,,,,
2,1545,54,25,2,331,1006,90,,,,,,,,,,,,,,
2,1546,54,25,2,331,1007,90,,,,,,,,,,,,,,
2,1547,54,25,2,331,1008,90,,,,,,,,,,,,,,
2,1548,54,25,2,331,1009,90,,,,,,,,,,,,,,
2,1549,54,25,2,331,1010,90,,,,,,,,,,,,,,
2,1550,54,25,2,331,1011,100,,,,,,,,,,,,,,
2,1551,54,25,2,331,1012,100,,,,,,,,,,,,,,
2,1552,54,25,2,331,1013,100,,,,,,,,,,,,,,
2,1553,54,25,2,331,1014,100,,,,,,,,,,,,,,
2,1554,54,25,2,331,1015,100,,,,,,,,,,,,,,
2,1555,54,25,2,331,1016,100,,,,,,,,,,,,,,
2,1556,54,25,2,331,1017,100,,,,,,,,,,,,,,
2,1557,54,25,2,331,1018,100,,,,,,,,,,,,,,
2,1558,54,25,2,331,1019,100,,,,,,,,,,,,,,
2,1559,54,25,2,331,1020,100,,,,,,,,,,,,,,
2,1560,54,25,2,331,1021,100,,,,,,,,,,,,,,
2,1561,54,25,2,331,1022,100,,,,,,,,,,,,,,
2,1562,54,25,2,331,1023,100,,,,,,,,,,,,,,
2,1563,54,25,2,331,1024,100,,,,,,,,,,,,,,
2,1564,54,25,2,331,1025,100,,,,,,,,,,,,,,
2,1565,54,25,2,331,1026,100,,,,,,,,,,,,,,
2,1566,54,25,2,331,1027,110,,,,,,,,,,,,,,
2,1567,54,25,2,331,1028,110,,,,,,,,,,,,,,
2,1568,54,25,2,331,1029,110,,,,,,,,,,,,,,
2,1569,54,25,2,331,1030,110,,,,,,,,,,,,,,
2,1570,54,25,2,331,1031,110,,,,,,,,,,,,,,
2,1571,54,25,2,331,1032,110,,,,,,,,,,,,,,
2,1572,54,25,2,331,1033,110,,,,,,,,,,,,,,
2,1573,54,25,2,331,1034,110,,,,,,,,,,,,,,
2,1574,54,25,2,331,1035,110,,,,,,,,,,,,,,
2,1575,54,25,2,331,1036,110,,,,,,,,,,,,,,
2,1576,54,25,2,331,1037,120,,,,,,,,,,,,,,
2,1577,54,25,2,331,1038,120,,,,,,,,,,,,,,
2,1578,54,25,2,331,1039,120,,,,,,,,,,,,,,
2,1579,54,25,2,331,1040,120,,,,,,,,,,,,,,
2,1580,54,25,2,331,1041,120,,,,,,,,,,,,,,
2,1581,54,25,2,331,1042,120,,,,,,,,,,,,,,
2,1582,54,25,2,331,1043,120,,,,,,,,,,,,,,
2,1583,54,25,2,331,1044,120,,,,,,,,,,,,,,
2,1584,54,25,2,331,1045,120,,,,,,,,,,,,,,
2,1585,54,25,2,331,1046,120,,,,,,,,,,,,,,
2,1586,54,25,2,331,1047,120,,,,,,,,,,,,,,
2,1587,54,25,2,331,1048,120,,,,,,,,,,,,,,
2,1588,54,25,2,331,1049,130,,,,,,,,,,,,,,
2,1589,54,25,2,331,1050,130,,,,,,,,,,,,,,
